0:00:00 5.0007.510.011	1
0:00:00 5.0007.610.011	1
0:00:00 5.0007.510.011	1
0:47:01	5.0007.610.011	1
0:47:01	5.0007.610.011	4
0:47:01	5.0007.610.011	-3
0:47:02	5.0007.510.011	2
0:47:02	5.0007.510.011	1
0:47:02	5.0007.610.011	1
0:47:02	5.0007.610.011	1
0:47:03	5.0007.510.011	1
0:47:03	5.0007.610.011	1
0:47:03	5.0007.610.011	1
0:47:03	5.0007.510.011	3
0:47:03	5.0007.510.011	1
0:47:03	5.0007.610.011	1
0:47:03	5.0007.510.011	2
0:47:03	5.0007.510.011	1
0:47:03	5.0007.610.011	-2
0:47:04	5.0007.510.011	2
0:47:04	5.0007.510.011	6
0:47:04	5.0007.510.011	3
0:47:04	5.0007.510.011	1
0:47:05	5.0007.610.011	1
0:47:05	5.0007.510.011	1
0:47:05	5.0007.610.011	-3
0:47:06	5.0007.610.011	6
0:47:06	5.0007.610.011	1
0:47:06	5.0007.510.011	1
0:47:07	5.0007.510.011	1
0:47:07	5.0007.510.011	3
0:47:07	5.0007.610.011	3
0:47:08	5.0007.610.011	1
0:47:08	5.0007.610.011	2
0:47:08	5.0007.610.011	3
0:47:08	5.0007.610.011	-2
0:47:09	5.0007.610.011	2
0:47:09	5.0007.510.011	1
0:47:09	5.0007.610.011	1
0:47:10	5.0007.610.011	1
0:47:10	5.0007.610.011	1
0:47:10	5.0007.610.011	-2
0:47:11	5.0007.610.011	4
0:47:11	5.0007.610.011	2
0:47:11	5.0007.610.011	-2
0:47:12	5.0007.510.011	2
0:47:12	5.0007.610.011	1
0:47:13	5.0007.610.011	1
0:47:13	5.0007.510.011	4
0:47:13	5.0007.610.011	4
0:47:13	5.0007.510.011	1
0:47:14	5.0007.510.011	1
0:47:14	5.0007.610.011	-2
0:47:14	5.0007.610.011	-2
0:47:15	5.0007.610.011	2
0:47:15	5.0007.610.011	1
0:47:15	5.0007.610.011	1
0:47:16	5.0007.610.011	1
0:47:16	5.0007.510.011	2
0:47:16	5.0007.610.011	-1
0:47:16	5.0007.610.011	-2
0:47:17	5.0007.510.011	1
0:47:17	5.0007.510.011	2
0:47:17	5.0007.510.011	1
0:47:17	5.0007.610.011	-1
0:47:18	5.0007.510.011	2
0:47:18	5.0007.510.011	2
0:47:19	5.0007.610.011	4
0:47:19	5.0007.510.011	2
0:47:19	5.0007.610.011	1
0:47:19	5.0007.510.011	1
0:47:20	5.0007.610.011	5
0:47:20	5.0007.510.011	1
0:47:20	5.0007.610.011	1
0:47:21	5.0007.510.011	3
0:47:21	5.0007.610.011	1
0:47:21	5.0007.510.011	1
0:47:21	5.0007.510.011	2
0:47:21	5.0007.610.011	2
0:47:23	5.0007.610.011	1
0:47:23	5.0007.510.011	3
0:47:23	5.0007.610.011	5
0:47:23	5.0007.510.011	1
0:47:23	5.0007.610.011	-2
0:47:24	5.0007.610.011	1
0:47:24	5.0007.610.011	1
0:47:24	5.0007.510.011	1
0:47:25	5.0007.510.011	1
0:47:25	5.0007.610.011	2
0:47:25	5.0007.610.011	3
0:47:25	5.0007.510.011	1
0:47:25	5.0007.610.011	-3
0:47:25	5.0007.610.011	-2
0:47:26	5.0007.610.011	1
0:47:26	5.0007.610.011	2
0:47:26	5.0007.610.011	4
0:47:26	5.0007.610.011	1
0:47:26	5.0007.610.011	-1
0:47:27	5.0007.510.011	3
0:47:27	5.0007.510.011	2
0:47:27	5.0007.610.011	1
0:47:27	5.0007.610.011	3
0:47:27	5.0007.610.011	-2
0:47:28	5.0007.610.011	1
0:47:28	5.0007.610.011	4
0:47:28	5.0007.510.011	1
0:47:29	5.0007.610.011	2
0:47:29	5.0007.510.011	3
0:47:29	5.0007.510.011	1
0:47:30	5.0007.610.011	1
0:47:30	5.0007.610.011	6
0:47:30	5.0007.510.011	1
0:47:30	5.0007.610.011	-2
0:47:30	5.0007.610.011	-2
0:47:30	5.0007.610.011	-2
0:47:31	5.0007.610.011	1
0:47:31	5.0007.510.011	3
0:47:31	5.0007.610.011	1
0:47:32	5.0007.610.011	1
0:47:33	5.0007.610.011	1
0:47:33	5.0007.610.011	3
0:47:33	5.0007.610.011	1
0:47:33	5.0007.610.011	1
0:47:34	5.0007.610.011	1
0:47:34	5.0007.510.011	1
0:47:34	5.0007.610.011	1
0:47:34	5.0007.510.011	1
0:47:34	5.0007.510.011	3
0:47:34	5.0007.610.011	-1
0:47:35	5.0007.510.011	2
0:47:35	5.0007.610.011	2
0:47:35	5.0007.610.011	2
0:47:35	5.0007.610.011	3
0:47:35	5.0007.610.011	1
0:47:36	5.0007.510.011	1
0:47:36	5.0007.610.011	1
0:47:36	5.0007.610.011	3
0:47:37	5.0007.510.011	2
0:47:37	5.0007.610.011	3
0:47:37	5.0007.510.011	1
0:47:37	5.0007.610.011	6
0:47:38	5.0007.510.011	1
0:47:38	5.0007.510.011	1
0:47:38	5.0007.610.011	-3
0:47:39	5.0007.610.011	1
0:47:39	5.0007.610.011	-2
0:47:39	5.0007.610.011	-1
0:47:40	5.0007.610.011	1
0:47:40	5.0007.610.011	6
0:47:40	5.0007.610.011	5
0:47:40	5.0007.610.011	1
0:47:40	5.0007.610.011	2
0:47:40	5.0007.610.011	1
0:47:40	5.0007.510.011	1
0:47:41	5.0007.610.011	5
0:47:42	5.0007.510.011	2
0:47:42	5.0007.510.011	3
0:47:42	5.0007.510.011	2
0:47:42	5.0007.510.011	1
0:47:42	5.0007.610.011	1
0:47:42	5.0007.610.011	-1
0:47:43	5.0007.510.011	1
0:47:43	5.0007.610.011	1
0:47:43	5.0007.610.011	2
0:47:44	5.0007.610.011	2
0:47:44	5.0007.610.011	1
0:47:44	5.0007.510.011	3
0:47:45	5.0007.510.011	1
0:47:45	5.0007.510.011	2
0:47:45	5.0007.610.011	3
0:47:45	5.0007.610.011	-2
0:47:46	5.0007.510.011	1
0:47:46	5.0007.510.011	4
0:47:46	5.0007.610.011	2
0:47:46	5.0007.510.011	1
0:47:47	5.0007.610.011	2
0:47:47	5.0007.510.011	1
0:47:47	5.0007.510.011	1
0:47:48	5.0007.610.011	2
0:47:48	5.0007.510.011	3
0:47:48	5.0007.610.011	2
0:47:48	5.0007.610.011	1
0:47:49	5.0007.610.011	1
0:47:49	5.0007.510.011	1
0:47:49	5.0007.510.011	1
0:47:49	5.0007.510.011	3
0:47:49	5.0007.510.011	1
0:47:49	5.0007.610.011	-3
0:47:49	5.0007.610.011	-3
0:47:50	5.0007.610.011	-2
0:47:51	5.0007.610.011	1
0:47:51	5.0007.510.011	3
0:47:51	5.0007.610.011	-2
0:47:52	5.0007.610.011	2
0:47:52	5.0007.510.011	2
0:47:53	5.0007.610.011	1
0:47:53	5.0007.510.011	1
0:47:53	5.0007.610.011	1
0:47:54	5.0007.610.011	1
0:47:54	5.0007.510.011	2
0:47:54	5.0007.510.011	1
0:47:55	5.0007.610.011	2
0:47:55	5.0007.610.011	1
0:47:55	5.0007.610.011	7
0:47:55	5.0007.610.011	1
0:47:56	5.0007.510.011	2
0:47:56	5.0007.610.011	-1
0:47:57	5.0007.610.011	1
0:47:57	5.0007.610.011	3
0:47:57	5.0007.510.011	3
0:47:58	5.0007.610.011	2
0:47:58	5.0007.510.011	2
0:47:58	5.0007.610.011	2
0:47:58	5.0007.510.011	1
0:47:59	5.0007.610.011	1
0:47:59	5.0007.510.011	2
0:47:59	5.0007.610.011	3
0:47:59	5.0007.610.011	1
0:47:59	5.0007.610.011	1
0:48:00	5.0007.610.011	3
0:48:00	5.0007.610.011	2
0:48:00	5.0007.510.011	2
0:48:00	5.0007.510.011	1
0:48:01	5.0007.610.011	1
0:48:01	5.0007.610.011	-2
0:48:02	5.0007.510.011	1
0:48:02	5.0007.610.011	1
0:48:02	5.0007.610.011	6
0:48:02	5.0007.510.011	1
0:48:02	5.0007.610.011	-2
0:48:03	5.0007.510.011	1
0:48:03	5.0007.510.011	4
0:48:03	5.0007.610.011	-1
0:48:03	5.0007.610.011	-2
0:48:04	5.0007.510.011	2
0:48:04	5.0007.610.011	3
0:48:04	5.0007.610.011	-2
0:48:05	5.0007.610.011	1
0:48:05	5.0007.510.011	1
0:48:05	5.0007.610.011	1
0:48:06	5.0007.510.011	1
0:48:06	5.0007.510.011	1
0:48:06	5.0007.610.011	2
0:48:06	5.0007.610.011	5
0:48:06	5.0007.610.011	1
0:48:07	5.0007.510.011	2
0:48:07	5.0007.510.011	2
0:48:07	5.0007.510.011	1
0:48:07	5.0007.510.011	1
0:48:07	5.0007.510.011	2
0:48:08	5.0007.610.011	1
0:48:08	5.0007.510.011	1
0:48:08	5.0007.510.011	2
0:48:08	5.0007.510.011	1
0:48:08	5.0007.610.011	2
0:48:08	5.0007.510.011	1
0:48:08	5.0007.610.011	-2
0:48:09	5.0007.610.011	6
0:48:09	5.0007.510.011	1
0:48:09	5.0007.610.011	1
0:48:09	5.0007.510.011	3
0:48:10	5.0007.510.011	1
0:48:10	5.0007.510.011	2
0:48:10	5.0007.510.011	1
0:48:10	5.0007.610.011	1
0:48:10	5.0007.510.011	2
0:48:10	5.0007.510.011	2
0:48:11	5.0007.510.011	1
0:48:11	5.0007.510.011	1
0:48:11	5.0007.510.011	1
0:48:11	5.0007.610.011	2
0:48:11	5.0007.610.011	4
0:48:11	5.0007.610.011	1
0:48:12	5.0007.510.011	1
0:48:13	5.0007.510.011	2
0:48:13	5.0007.510.011	2
0:48:14	5.0007.510.011	1
0:48:14	5.0007.510.011	1
0:48:14	5.0007.610.011	3
0:48:14	5.0007.610.011	3
0:48:15	5.0007.610.011	2
0:48:16	5.0007.610.011	1
0:48:16	5.0007.510.011	2
0:48:17	5.0007.610.011	1
0:48:18	5.0007.510.011	3
0:48:18	5.0007.510.011	1
0:48:19	5.0007.610.011	5
0:48:19	5.0007.510.011	2
0:48:19	5.0007.610.011	-2
0:48:19	5.0007.610.011	-2
0:48:20	5.0007.610.011	1
0:48:20	5.0007.510.011	1
0:48:20	5.0007.610.011	1
0:48:20	5.0007.510.011	1
0:48:20	5.0007.610.011	5
0:48:20	5.0007.610.011	-3
0:48:21	5.0007.610.011	1
0:48:21	5.0007.610.011	2
0:48:22	5.0007.510.011	2
0:48:22	5.0007.510.011	2
0:48:22	5.0007.610.011	-1
0:48:23	5.0007.510.011	3
0:48:24	5.0007.510.011	2
0:48:24	5.0007.610.011	1
0:48:24	5.0007.510.011	1
0:48:24	5.0007.510.011	1
0:48:24	5.0007.510.011	1
0:48:24	5.0007.610.011	6
0:48:24	5.0007.510.011	1
0:48:25	5.0007.610.011	2
0:48:25	5.0007.510.011	1
0:48:25	5.0007.610.011	1
0:48:25	5.0007.610.011	-2
0:48:25	5.0007.610.011	-2
0:48:26	5.0007.510.011	2
0:48:26	5.0007.610.011	2
0:48:26	5.0007.610.011	2
0:48:26	5.0007.610.011	2
0:48:26	5.0007.510.011	5
0:48:26	5.0007.610.011	1
0:48:26	5.0007.610.011	-1
0:48:27	5.0007.610.011	1
0:48:27	5.0007.510.011	2
0:48:27	5.0007.510.011	1
0:48:28	5.0007.510.011	1
0:48:29	5.0007.510.011	2
0:48:29	5.0007.610.011	1
0:48:29	5.0007.510.011	1
0:48:29	5.0007.610.011	1
0:48:29	5.0007.610.011	2
0:48:29	5.0007.610.011	4
0:48:29	5.0007.510.011	4
0:48:30	5.0007.610.011	3
0:48:30	5.0007.610.011	2
0:48:30	5.0007.510.011	2
0:48:30	5.0007.610.011	1
0:48:30	5.0007.610.011	2
0:48:30	5.0007.510.011	3
0:48:30	5.0007.610.011	-2
0:48:31	5.0007.510.011	1
0:48:31	5.0007.510.011	1
0:48:31	5.0007.610.011	3
0:48:32	5.0007.610.011	5
0:48:32	5.0007.510.011	2
0:48:32	5.0007.610.011	2
0:48:32	5.0007.610.011	-2
0:48:33	5.0007.510.011	1
0:48:33	5.0007.510.011	1
0:48:33	5.0007.610.011	3
0:48:33	5.0007.610.011	-2
0:48:34	5.0007.610.011	2
0:48:35	5.0007.510.011	3
0:48:35	5.0007.610.011	1
0:48:36	5.0007.610.011	1
0:48:36	5.0007.610.011	1
0:48:36	5.0007.610.011	1
0:48:36	5.0007.510.011	2
0:48:36	5.0007.610.011	1
0:48:36	5.0007.610.011	-2
0:48:36	5.0007.610.011	-3
0:48:37	5.0007.510.011	1
0:48:37	5.0007.510.011	2
0:48:37	5.0007.610.011	1
0:48:38	5.0007.510.011	1
0:48:38	5.0007.510.011	1
0:48:38	5.0007.510.011	2
0:48:38	5.0007.610.011	2
0:48:38	5.0007.510.011	1
0:48:38	5.0007.610.011	1
0:48:38	5.0007.610.011	-2
0:48:39	5.0007.510.011	2
0:48:39	5.0007.510.011	2
0:48:39	5.0007.610.011	-2
0:48:40	5.0007.510.011	5
0:48:40	5.0007.610.011	-2
0:48:41	5.0007.510.011	3
0:48:41	5.0007.510.011	1
0:48:42	5.0007.510.011	1
0:48:42	5.0007.610.011	1
0:48:42	5.0007.610.011	-2
0:48:43	5.0007.610.011	2
0:48:43	5.0007.610.011	2
0:48:43	5.0007.510.011	1
0:48:43	5.0007.610.011	1
0:48:43	5.0007.610.011	1
0:48:43	5.0007.610.011	3
0:48:44	5.0007.610.011	3
0:48:45	5.0007.510.011	1
0:48:45	5.0007.510.011	1
0:48:45	5.0007.510.011	1
0:48:45	5.0007.610.011	-3
0:48:46	5.0007.610.011	1
0:48:46	5.0007.510.011	1
0:48:46	5.0007.610.011	2
0:48:46	5.0007.510.011	2
0:48:46	5.0007.510.011	2
0:48:46	5.0007.610.011	-2
0:48:47	5.0007.510.011	1
0:48:47	5.0007.610.011	7
0:48:47	5.0007.610.011	1
0:48:47	5.0007.510.011	1
0:48:48	5.0007.510.011	1
0:48:48	5.0007.610.011	3
0:48:48	5.0007.510.011	1
0:48:48	5.0007.510.011	1
0:48:48	5.0007.610.011	-2
0:48:49	5.0007.510.011	3
0:48:49	5.0007.610.011	3
0:48:49	5.0007.610.011	1
0:48:49	5.0007.610.011	3
0:48:49	5.0007.610.011	1
0:48:50	5.0007.510.011	2
0:48:50	5.0007.510.011	1
0:48:50	5.0007.610.011	1
0:48:50	5.0007.610.011	1
0:48:50	5.0007.610.011	2
0:48:50	5.0007.610.011	2
0:48:51	5.0007.610.011	2
0:48:51	5.0007.610.011	3
0:48:51	5.0007.610.011	1
0:48:51	5.0007.610.011	4
0:48:51	5.0007.510.011	1
0:48:52	5.0007.610.011	2
0:48:52	5.0007.510.011	1
0:48:52	5.0007.510.011	1
0:48:52	5.0007.510.011	1
0:48:52	5.0007.510.011	2
0:48:52	5.0007.610.011	1
0:48:52	5.0007.510.011	1
0:48:52	5.0007.610.011	-2
0:48:53	5.0007.510.011	9
0:48:53	5.0007.610.011	1
0:48:53	5.0007.610.011	2
0:48:54	5.0007.610.011	2
0:48:54	5.0007.610.011	1
0:48:54	5.0007.610.011	2
0:48:54	5.0007.510.011	1
0:48:54	5.0007.610.011	1
0:48:54	5.0007.610.011	-3
0:48:55	5.0007.610.011	3
0:48:56	5.0007.610.011	2
0:48:56	5.0007.610.011	1
0:48:56	5.0007.610.011	1
0:48:56	5.0007.510.011	1
0:48:56	5.0007.510.011	1
0:48:56	5.0007.510.011	1
0:48:56	5.0007.610.011	1
0:48:56	5.0007.610.011	-3
0:48:57	5.0007.610.011	1
0:48:57	5.0007.510.011	1
0:48:57	5.0007.510.011	1
0:48:57	5.0007.510.011	3
0:48:57	5.0007.610.011	-3
0:48:59	5.0007.610.011	3
0:48:59	5.0007.610.011	3
0:48:59	5.0007.610.011	-1
0:48:59	5.0007.610.011	-2
0:49:00	5.0007.610.011	7
0:49:00	5.0007.510.011	1
0:49:00	5.0007.510.011	1
0:49:00	5.0007.510.011	6
0:49:01	5.0007.610.011	2
0:49:01	5.0007.510.011	1
0:49:01	5.0007.610.011	1
0:49:01	5.0007.610.011	-1
0:49:02	5.0007.510.011	1
0:49:02	5.0007.610.011	5
0:49:02	5.0007.610.011	6
0:49:02	5.0007.610.011	3
0:49:02	5.0007.610.011	2
0:49:02	5.0007.610.011	1
0:49:02	5.0007.610.011	1
0:49:02	5.0007.610.011	-2
0:49:03	5.0007.610.011	2
0:49:03	5.0007.510.011	4
0:49:04	5.0007.510.011	1
0:49:04	5.0007.510.011	1
0:49:04	5.0007.510.011	4
0:49:04	5.0007.610.011	1
0:49:04	5.0007.610.011	-2
0:49:05	5.0007.510.011	2
0:49:05	5.0007.610.011	-1
0:49:06	5.0007.510.011	1
0:49:06	5.0007.510.011	1
0:49:07	5.0007.510.011	1
0:49:07	5.0007.610.011	4
0:49:07	5.0007.610.011	1
0:49:07	5.0007.610.011	2
0:49:08	5.0007.610.011	1
0:49:08	5.0007.610.011	1
0:49:08	5.0007.610.011	1
0:49:08	5.0007.610.011	1
0:49:08	5.0007.610.011	1
0:49:08	5.0007.610.011	-2
0:49:09	5.0007.610.011	2
0:49:09	5.0007.610.011	5
0:49:09	5.0007.510.011	3
0:49:09	5.0007.610.011	-2
0:49:10	5.0007.510.011	1
0:49:10	5.0007.510.011	1
0:49:10	5.0007.510.011	1
0:49:10	5.0007.610.011	-1
0:49:11	5.0007.510.011	1
0:49:11	5.0007.610.011	-3
0:49:12	5.0007.510.011	1
0:49:12	5.0007.510.011	1
0:49:12	5.0007.610.011	1
0:49:12	5.0007.510.011	2
0:49:12	5.0007.610.011	-3
0:49:13	5.0007.510.011	4
0:49:13	5.0007.510.011	3
0:49:13	5.0007.510.011	2
0:49:13	5.0007.610.011	2
0:49:13	5.0007.510.011	1
0:49:13	5.0007.510.011	10
0:49:13	5.0007.610.011	3
0:49:13	5.0007.610.011	2
0:49:14	5.0007.610.011	1
0:49:14	5.0007.510.011	1
0:49:14	5.0007.510.011	1
0:49:14	5.0007.510.011	2
0:49:14	5.0007.510.011	3
0:49:14	5.0007.610.011	2
0:49:14	5.0007.610.011	5
0:49:15	5.0007.510.011	2
0:49:15	5.0007.610.011	2
0:49:16	5.0007.610.011	1
0:49:16	5.0007.510.011	2
0:49:16	5.0007.510.011	2
0:49:16	5.0007.610.011	-1
0:49:17	5.0007.610.011	4
0:49:17	5.0007.610.011	1
0:49:17	5.0007.510.011	1
0:49:17	5.0007.510.011	3
0:49:17	5.0007.510.011	3
0:49:17	5.0007.510.011	5
0:49:18	5.0007.510.011	3
0:49:18	5.0007.510.011	1
0:49:18	5.0007.610.011	2
0:49:18	5.0007.610.011	-3
0:49:18	5.0007.610.011	-2
0:49:18	5.0007.610.011	-1
0:49:19	5.0007.510.011	1
0:49:19	5.0007.610.011	4
0:49:19	5.0007.510.011	2
0:49:19	5.0007.610.011	1
0:49:19	5.0007.510.011	2
0:49:19	5.0007.510.011	2
0:49:19	5.0007.610.011	2
0:49:19	5.0007.510.011	2
0:49:19	5.0007.610.011	-2
0:49:19	5.0007.610.011	0
0:49:20	5.0007.510.011	2
0:49:20	5.0007.610.011	2
0:49:20	5.0007.610.011	1
0:49:21	5.0007.610.011	5
0:49:21	5.0007.510.011	3
0:49:21	5.0007.510.011	1
0:49:21	5.0007.510.011	4
0:49:21	5.0007.610.011	-2
0:49:22	5.0007.610.011	1
0:49:22	5.0007.610.011	2
0:49:22	5.0007.610.011	5
0:49:22	5.0007.510.011	2
0:49:22	5.0007.610.011	-2
0:49:23	5.0007.510.011	2
0:49:23	5.0007.510.011	1
0:49:23	5.0007.610.011	-3
0:49:24	5.0007.510.011	4
0:49:24	5.0007.610.011	3
0:49:24	5.0007.510.011	2
0:49:24	5.0007.510.011	1
0:49:24	5.0007.610.011	2
0:49:24	5.0007.510.011	1
0:49:24	5.0007.610.011	-2
0:49:25	5.0007.610.011	1
0:49:25	5.0007.510.011	2
0:49:25	5.0007.510.011	1
0:49:26	5.0007.510.011	3
0:49:26	5.0007.510.011	4
0:49:26	5.0007.510.011	2
0:49:26	5.0007.610.011	2
0:49:26	5.0007.610.011	-2
0:49:27	5.0007.610.011	1
0:49:27	5.0007.610.011	2
0:49:27	5.0007.510.011	4
0:49:27	5.0007.610.011	4
0:49:27	5.0007.610.011	2
0:49:27	5.0007.610.011	-2
0:49:28	5.0007.510.011	1
0:49:28	5.0007.510.011	3
0:49:28	5.0007.510.011	6
0:49:28	5.0007.610.011	3
0:49:29	5.0007.610.011	2
0:49:29	5.0007.510.011	1
0:49:29	5.0007.510.011	1
0:49:29	5.0007.610.011	-2
0:49:29	5.0007.610.011	-2
0:49:30	5.0007.510.011	3
0:49:30	5.0007.610.011	3
0:49:30	5.0007.610.011	1
0:49:30	5.0007.610.011	-1
0:49:31	5.0007.610.011	1
0:49:31	5.0007.510.011	1
0:49:31	5.0007.610.011	1
0:49:31	5.0007.610.011	3
0:49:31	5.0007.510.011	1
0:49:32	5.0007.510.011	1
0:49:33	5.0007.610.011	1
0:49:33	5.0007.510.011	2
0:49:33	5.0007.510.011	1
0:49:33	5.0007.610.011	1
0:49:34	5.0007.510.011	1
0:49:34	5.0007.510.011	1
0:49:34	5.0007.610.011	1
0:49:34	5.0007.610.011	1
0:49:35	5.0007.510.011	1
0:49:35	5.0007.510.011	2
0:49:35	5.0007.610.011	2
0:49:35	5.0007.510.011	1
0:49:35	5.0007.510.011	1
0:49:35	5.0007.510.011	1
0:49:35	5.0007.510.011	5
0:49:35	5.0007.510.011	1
0:49:35	5.0007.510.011	6
0:49:35	5.0007.510.011	4
0:49:35	5.0007.610.011	-2
0:49:36	5.0007.610.011	1
0:49:36	5.0007.510.011	1
0:49:36	5.0007.510.011	2
0:49:36	5.0007.610.011	-2
0:49:37	5.0007.510.011	1
0:49:37	5.0007.510.011	2
0:49:37	5.0007.610.011	-2
0:49:38	5.0007.610.011	1
0:49:38	5.0007.510.011	2
0:49:38	5.0007.610.011	3
0:49:38	5.0007.510.011	2
0:49:38	5.0007.510.011	1
0:49:39	5.0007.510.011	1
0:49:39	5.0007.610.011	3
0:49:39	5.0007.510.011	1
0:49:39	5.0007.610.011	-2
0:49:40	5.0007.510.011	1
0:49:40	5.0007.510.011	1
0:49:40	5.0007.610.011	2
0:49:41	5.0007.510.011	2
0:49:41	5.0007.510.011	2
0:49:41	5.0007.610.011	2
0:49:41	5.0007.510.011	3
0:49:41	5.0007.610.011	-2
0:49:42	5.0007.610.011	2
0:49:42	5.0007.510.011	4
0:49:43	5.0007.610.011	-2
0:49:44	5.0007.610.011	2
0:49:44	5.0007.610.011	1
0:49:44	5.0007.610.011	-2
0:49:45	5.0007.610.011	1
0:49:45	5.0007.510.011	1
0:49:45	5.0007.610.011	2
0:49:45	5.0007.510.011	2
0:49:45	5.0007.510.011	1
0:49:46	5.0007.610.011	2
0:49:46	5.0007.610.011	1
0:49:46	5.0007.510.011	1
0:49:46	5.0007.610.011	1
0:49:46	5.0007.610.011	2
0:49:46	5.0007.510.011	3
0:49:46	5.0007.610.011	-2
0:49:47	5.0007.610.011	1
0:49:47	5.0007.610.011	1
0:49:48	5.0007.610.011	1
0:49:48	5.0007.610.011	3
0:49:48	5.0007.510.011	1
0:49:48	5.0007.610.011	1
0:49:49	5.0007.610.011	1
0:49:49	5.0007.510.011	1
0:49:49	5.0007.610.011	8
0:49:49	5.0007.610.011	1
0:49:49	5.0007.610.011	-1
0:49:49	5.0007.610.011	-1
0:49:49	5.0007.610.011	-1
0:49:50	5.0007.610.011	2
0:49:50	5.0007.510.011	1
0:49:51	5.0007.510.011	3
0:49:51	5.0007.510.011	1
0:49:51	5.0007.610.011	1
0:49:51	5.0007.510.011	2
0:49:51	5.0007.610.011	1
0:49:52	5.0007.510.011	2
0:49:52	5.0007.510.011	1
0:49:53	5.0007.610.011	1
0:49:53	5.0007.510.011	1
0:49:53	5.0007.610.011	1
0:49:53	5.0007.610.011	1
0:49:53	5.0007.610.011	-2
0:49:53	5.0007.610.011	-2
0:49:54	5.0007.610.011	3
0:49:54	5.0007.510.011	2
0:49:54	5.0007.610.011	1
0:49:55	5.0007.610.011	1
0:49:55	5.0007.610.011	3
0:49:55	5.0007.610.011	3
0:49:55	5.0007.510.011	1
0:49:55	5.0007.610.011	-3
0:49:57	5.0007.610.011	2
0:49:57	5.0007.610.011	2
0:49:57	5.0007.610.011	1
0:49:57	5.0007.510.011	2
0:49:57	5.0007.610.011	-2
0:49:57	5.0007.610.011	-2
0:49:58	5.0007.510.011	1
0:49:58	5.0007.610.011	1
0:49:58	5.0007.510.011	2
0:49:58	5.0007.510.011	5
0:49:58	5.0007.610.011	2
0:49:58	5.0007.510.011	1
0:49:58	5.0007.610.011	1
0:49:58	5.0007.610.011	1
0:49:58	5.0007.610.011	-3
0:49:59	5.0007.610.011	1
0:49:59	5.0007.510.011	2
0:49:59	5.0007.610.011	5
0:49:59	5.0007.510.011	2
0:50:00	5.0007.610.011	5
0:50:00	5.0007.510.011	1
0:50:00	5.0007.610.011	1
0:50:00	5.0007.510.011	2
0:50:00	5.0007.610.011	3
0:50:00	5.0007.610.011	2
0:50:00	5.0007.610.011	-2
0:50:01	5.0007.510.011	3
0:50:01	5.0007.610.011	1
0:50:01	5.0007.610.011	-1
0:50:02	5.0007.510.011	1
0:50:02	5.0007.510.011	1
0:50:02	5.0007.610.011	1
0:50:02	5.0007.610.011	-3
0:50:03	5.0007.510.011	1
0:50:03	5.0007.610.011	1
0:50:03	5.0007.610.011	1
0:50:03	5.0007.610.011	2
0:50:04	5.0007.510.011	2
0:50:04	5.0007.610.011	1
0:50:04	5.0007.510.011	2
0:50:05	5.0007.610.011	2
0:50:05	5.0007.610.011	1
0:50:06	5.0007.610.011	-2
0:50:07	5.0007.610.011	2
0:50:07	5.0007.610.011	3
0:50:07	5.0007.510.011	3
0:50:07	5.0007.610.011	3
0:50:07	5.0007.510.011	1
0:50:07	5.0007.610.011	1
0:50:08	5.0007.610.011	1
0:50:09	5.0007.610.011	1
0:50:09	5.0007.510.011	2
0:50:09	5.0007.610.011	2
0:50:09	5.0007.610.011	1
0:50:10	5.0007.510.011	1
0:50:10	5.0007.610.011	2
0:50:10	5.0007.610.011	1
0:50:11	5.0007.510.011	1
0:50:11	5.0007.510.011	6
0:50:11	5.0007.610.011	1
0:50:11	5.0007.610.011	5
0:50:11	5.0007.510.011	1
0:50:11	5.0007.610.011	2
0:50:11	5.0007.610.011	1
0:50:11	5.0007.510.011	2
0:50:11	5.0007.610.011	-2
0:50:12	5.0007.510.011	4
0:50:12	5.0007.510.011	1
0:50:12	5.0007.610.011	-2
0:50:13	5.0007.510.011	2
0:50:13	5.0007.510.011	3
0:50:14	5.0007.610.011	3
0:50:14	5.0007.510.011	1
0:50:14	5.0007.510.011	1
0:50:14	5.0007.610.011	1
0:50:14	5.0007.610.011	-2
0:50:15	5.0007.610.011	1
0:50:15	5.0007.610.011	1
0:50:16	5.0007.510.011	2
0:50:16	5.0007.510.011	2
0:50:16	5.0007.610.011	1
0:50:16	5.0007.510.011	2
0:50:16	5.0007.510.011	2
0:50:16	5.0007.610.011	1
0:50:17	5.0007.510.011	1
0:50:17	5.0007.510.011	1
0:50:17	5.0007.510.011	1
0:50:18	5.0007.610.011	8
0:50:18	5.0007.510.011	2
0:50:19	5.0007.510.011	1
0:50:20	5.0007.510.011	1
0:50:20	5.0007.510.011	4
0:50:20	5.0007.510.011	1
0:50:20	5.0007.510.011	1
0:50:20	5.0007.510.011	1
0:50:21	5.0007.610.011	4
0:50:21	5.0007.610.011	2
0:50:22	5.0007.610.011	3
0:50:22	5.0007.510.011	2
0:50:22	5.0007.610.011	3
0:50:22	5.0007.610.011	-2
0:50:22	5.0007.610.011	-2
0:50:22	5.0007.610.011	-2
0:50:23	5.0007.510.011	4
0:50:23	5.0007.510.011	3
0:50:23	5.0007.510.011	2
0:50:24	5.0007.510.011	3
0:50:24	5.0007.610.011	7
0:50:24	5.0007.610.011	2
0:50:24	5.0007.510.011	1
0:50:24	5.0007.610.011	4
